Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
02-11-2007,179.9889486,184.7930215,176.9686534,179.9473267,1802330,0,0
05-11-2007,180.0832625,184.856077,177.1201551,180.083252,1802969,0,0
06-11-2007,180.1346506,184.8655641,177.2904019,180.6849365,1803640,0,0
07-11-2007,180.3242519,184.8749902,177.4405453,180.7628174,1803942,0,0
08-11-2007,180.6849624,184.8750209,177.5310436,180.7888184,1804684,0,0
12-11-2007,181.0827289,184.8750361,177.5348945,180.7911682,1805896,0,0
13-11-2007,181.2158409,184.9723302,177.5538038,180.7956696,1806914,0,0
14-11-2007,181.2158793,184.9912383,177.6885701,181.0447845,1807144,0,0
15-11-2007,181.3648545,185.0307522,177.7279077,181.6075745,1809339,0,0
16-11-2007,181.8765777,185.0646302,177.8016917,181.6364441,1809396,0,0
19-11-2007,181.9709515,185.2353148,177.9653456,181.7500763,1809424,0,0
20-11-2007,182.0307788,185.4782561,178.118829,181.8727722,1809452,0,0
21-11-2007,182.2203749,185.586108,178.2777877,182.0592194,1811945,0,0
22-11-2007,182.3295387,185.6095582,178.6829891,182.0883789,1813408,0,0
23-11-2007,182.3295536,185.6826281,178.8073171,182.0977325,1814638,0,0
26-11-2007,182.9788766,185.6826594,178.9021503,182.3541718,1814806,0,0
27-11-2007,183.0876845,185.7832099,179.2017261,182.6186218,1815490,0,0
28-11-2007,183.2942942,185.8171866,179.2338198,182.6455231,1815544,0,0
29-11-2007,183.32629,185.8231145,179.3281986,182.7154541,1816512,0,0
30-11-2007,183.858633,186.067041,179.4115202,182.9125061,1817604,0,0
03-12-2007,183.9080028,186.1690731,179.5316284,183.121048,1818635,0,0
04-12-2007,183.9269568,186.1883983,179.6019961,183.1874542,1818880,0,0
05-12-2007,184.0473696,186.3919084,179.7238075,183.3262939,1820000,0,0
06-12-2007,184.0568383,186.3919263,179.9160583,183.4718781,1820752,0,0
07-12-2007,184.085161,186.3937736,179.9450275,183.6566315,1820790,0,0
10-12-2007,184.1165792,186.6764454,180.2720526,183.7942047,1821276,0,0
11-12-2007,184.3061393,186.7671914,180.2720602,183.8700714,1822504,0,0
12-12-2007,184.529291,186.828049,180.5138827,183.911499,1822624,0,0
13-12-2007,184.54839,186.8694282,180.5255311,184.0028076,1824895,0,0
14-12-2007,184.5485405,186.9704663,180.7508985,184.1191254,1826340,0,0
17-12-2007,184.6380017,187.9171456,181.0079732,184.2685852,1826646,0,0
18-12-2007,184.7791716,188.09854,181.1718908,184.3441772,1827636,0,0
19-12-2007,184.7930215,188.1177665,181.1970588,184.3457947,1828106,0,0
20-12-2007,184.8750032,188.2946782,181.2158786,184.4712372,1828636,0,0
24-12-2007,184.8750127,188.3736508,181.2158948,184.5966644,1829076,0,0
26-12-2007,184.9874837,188.4834138,181.2159038,184.7119293,1829123,0,0
27-12-2007,185.0307522,188.6673351,181.4619376,184.7503815,1829368,0,0
28-12-2007,185.0646302,188.6673574,181.4619592,184.7612762,1829461,0,0
31-12-2007,185.0646656,188.7343956,181.6515416,184.7792053,1829729,0,0
01-01-2008,185.223647,188.7570888,181.8411744,184.9508362,1830556,0,0
02-01-2008,185.223738,188.8609234,182.0307596,184.9648285,1833163,0,0
03-01-2008,185.2693298,188.8798941,182.0307996,185.0761566,1835256,0,0
04-01-2008,185.490387,189.024653,182.0497755,185.2693481,1835848,0,0
07-01-2008,185.6335602,189.049693,182.1597142,185.4249268,1836060,0,0
08-01-2008,185.6442134,189.0632456,182.5224511,185.4455719,1836666,0,0
09-01-2008,185.6922719,189.3828188,182.5590849,185.692215,1837442,0,0
10-01-2008,185.8800082,189.4257981,182.5900694,185.7557831,1837562,0,0
11-01-2008,186.0147742,189.7104459,182.7637108,186.031662,1838796,0,0
14-01-2008,186.1691089,189.8050631,183.1092411,186.2076569,1838960,0,0
15-01-2008,186.3919731,190.0375833,183.2942942,186.3786926,1841613,0,0
16-01-2008,186.3937736,190.0472051,183.4813721,186.4198914,1842594,0,0
17-01-2008,186.5815571,190.1036475,183.4872126,186.526062,1842976,0,0
18-01-2008,186.6900895,190.1436888,183.5477899,186.5436401,1843611,0,0
21-01-2008,186.7711477,190.2958506,183.5682082,186.6958313,1846180,0,0
22-01-2008,186.7712318,190.3738652,183.6045872,186.8089752,1846854,0,0
23-01-2008,186.8291104,190.6541864,183.6835619,186.9408112,1846944,0.75,0
24-01-2008,186.8694282,190.6802319,183.9269086,187.0935516,1847336,0,0
25-01-2008,186.8788748,190.7531057,184.1641052,187.2263031,1847360,0,0
28-01-2008,187.1723992,190.8189564,184.529291,187.3749542,1848566,0,0
29-01-2008,187.2564019,190.9427152,184.5293134,187.5196533,1848670,0,0
30-01-2008,187.7319321,190.9733747,184.5485405,187.5279236,1850266,0,0
31-01-2008,187.8226922,191.0119543,184.7991797,187.700943,1850624,0,0
01-02-2008,187.9278303,191.0119798,184.9137974,187.738266,1853052,0,0
04-02-2008,188.0985369,191.0647339,185.242984,187.8133087,1853384,0,0
05-02-2008,188.1178337,191.0694882,185.4630693,187.9088745,1853650,0,0
06-02-2008,188.2946049,191.1128936,185.4630812,187.9537964,1854578,0,0
07-02-2008,188.3736162,191.1223808,185.6095297,188.1468048,1856423,0,0
08-02-2008,188.3736544,191.132359,185.6922719,188.2431946,1856786,0,0
11-02-2008,188.3736813,191.3219167,185.8800082,188.4018707,1857316,0,0
12-02-2008,188.5777162,191.3219972,185.9036576,188.4040985,1857416,0,0
13-02-2008,188.7664949,191.5320427,185.9273569,188.4121246,1859904,0,0
14-02-2008,188.8569859,191.5494189,185.9633487,188.5156403,1860548,0,0
15-02-2008,189.0465782,191.5942133,185.9954848,188.6735992,1861370,0,0
18-02-2008,189.0824547,191.7011754,186.0127422,188.6777802,1862498,0,0
19-02-2008,189.2362271,191.7836326,186.0221978,188.6908875,1863157,0,0
20-02-2008,189.3828188,191.7837188,186.1883781,188.8853912,1863774,0,0
21-02-2008,189.4257981,191.8143863,186.3168815,188.9310913,1864116,0,0
22-02-2008,189.4258154,191.8335786,186.3920008,189.2456512,1865248,0,0
25-02-2008,189.8047429,192.0065902,186.4069954,189.2851257,1865746,0,0
26-02-2008,189.8050227,192.179602,186.4324457,189.3539886,1866696,0,0
27-02-2008,189.9727104,192.1796134,186.4514983,189.3951263,1866906,0,0
28-02-2008,190.0375833,192.2700323,186.4515009,189.4394836,1867044,0,0
29-02-2008,190.0471796,192.3141281,186.4515256,189.4470825,1867130,0,0
03-03-2008,190.1036475,192.3239595,186.4583513,189.4732361,1867470,0,0
04-03-2008,190.1843044,192.3824666,186.4707017,189.5680542,1868300,0,0
05-03-2008,190.3150959,192.5324383,186.5815571,189.605957,1868484,0,0
07-03-2008,190.3919541,192.6492913,186.6900895,189.6615143,1870184,0,0
10-03-2008,190.4880771,192.6493004,186.771182,189.6631622,1870366,0,0
11-03-2008,190.6448074,192.6808391,186.8637139,189.8253174,1871324,0,0
12-03-2008,190.7485491,192.9336838,186.8788689,189.8825226,1871602,0,0
13-03-2008,190.7531057,192.9484939,186.9320523,189.970871,1871860,0,0
14-03-2008,190.9427138,192.9571217,187.1723992,189.9989929,1872436,0,0
17-03-2008,190.9733747,192.9868788,187.3400224,190.0086212,1872838,0,0
18-03-2008,191.0118921,192.9906108,187.4806365,190.023056,1874324,0,0
19-03-2008,191.031742,193.1598635,187.7229385,190.1273804,1874468,0,0
24-03-2008,191.1229223,193.1740934,187.795121,190.2286072,1874996,0,0
25-03-2008,191.1882573,193.2025992,187.8226886,190.2477722,1875510,0,0
26-03-2008,191.204865,193.3271817,187.9278322,190.3295135,1876468,0,0
27-03-2008,191.2185089,193.3272312,187.9278656,190.5315704,1877447,0,0
28-03-2008,191.3219832,193.3713533,188.0389154,190.6031952,1877654,0,0
31-03-2008,191.4092398,193.4077329,188.1174396,190.71521,1878988,0,0
01-04-2008,191.5036544,193.4077394,188.2881499,190.8146973,1879344,0,0
02-04-2008,191.5320427,193.485703,188.2946142,190.9686279,1879740,0,0
03-04-2008,191.7011718,193.5635715,188.3736982,191.1128693,1880246,0,0
04-04-2008,191.7837188,193.9095651,188.4966669,191.2474518,1880367,0,0
07-04-2008,191.7867671,193.9576102,188.577773,191.3076935,1881210,0,0
08-04-2008,191.8336484,193.9768155,188.6966276,191.4395447,1882246,0,0
09-04-2008,191.8668071,194.0441564,188.8124394,191.4471283,1882548,0,0
10-04-2008,191.9848232,194.2312898,188.9836706,191.5068359,1883412,0,0
11-04-2008,192.179602,194.3657464,188.9896879,191.5210571,1883484,0,0
15-04-2008,192.2180191,194.381763,188.9956856,191.6509705,1884412,0,0
16-04-2008,192.2180487,194.753074,189.196713,191.6678925,1885520,0,0
17-04-2008,192.2180676,194.8707517,189.2384193,191.745285,1885596,0,0
21-04-2008,192.2700323,195.303906,189.2762794,191.7960358,1886088,0,0
22-04-2008,192.6493004,195.6780034,189.4258154,191.9091492,1886660,0,0
23-04-2008,192.8834583,195.8837059,189.5461808,192.02388,1886922,0,0
24-04-2008,192.9208758,195.9344998,189.7103333,192.0909576,1887268,0,0
25-04-2008,192.9336838,196.023935,189.8050582,192.1562958,1887488,0,0
28-04-2008,192.9572049,196.0623261,189.8543188,192.1676788,1888716,0,0
29-04-2008,193.1983231,196.2520078,189.9757182,192.2039185,1889068,0,0
30-04-2008,193.614971,196.2708959,190.0331127,192.3269653,1889164,0,0
02-05-2008,193.6150056,196.4904421,190.1843044,192.8673401,1890064,0,0
05-05-2008,193.8058957,196.6198367,190.1879611,192.8910522,1890550,0,0
06-05-2008,193.9576102,196.7779686,190.2766475,193.0445557,1890630,0,0
07-05-2008,193.9765979,197.0722482,190.3558822,193.0877533,1890732,0,0
08-05-2008,194.140231,197.4488815,190.3561302,193.1149902,1891188,0,0
09-05-2008,194.1402501,197.4497599,190.7768766,193.1599426,1891268,0,0
12-05-2008,194.3420459,197.7539304,190.8736385,193.2123718,1892226,0,0
13-05-2008,194.3657464,197.793941,190.9312192,193.2175751,1893972,0,0
14-05-2008,194.5246579,197.9665268,190.9695411,193.4929962,1894228,0,0
15-05-2008,194.5734419,197.9845921,191.1612271,193.7964172,1894472,0,0
16-05-2008,194.677772,198.1383854,191.3220057,194.3421173,1896354,0,0
20-05-2008,194.6778533,198.1582457,191.6021234,194.3901215,1896354,0,0
21-05-2008,195.1012908,198.4073711,191.6979862,194.4695435,1897814,0,0
22-05-2008,195.158963,198.4112643,191.7362851,194.5631409,1898432,0,0
23-05-2008,195.2936005,198.9065124,191.8897066,194.601593,1899252,0,0
26-05-2008,195.3038713,198.9346074,192.0803595,194.6213989,1900228,0,0
27-05-2008,195.3038956,199.0961637,192.2180205,194.6884918,1902533,0,0
28-05-2008,195.5319021,199.0961794,192.4647451,194.7646484,1902980,0,0
29-05-2008,195.5319387,199.1359256,192.5606454,195.1102142,1903130,0,0
30-05-2008,195.5319688,199.1741938,192.6565154,195.2252197,1904022,0,0
02-06-2008,195.5319714,199.3275987,192.6601381,195.3133545,1905495,0,0
03-06-2008,195.683175,199.6942458,192.7947047,196.0015869,1905568,0,0
04-06-2008,195.8354444,199.8262176,192.8523867,196.1166687,1906764,0,0
05-06-2008,196.2520078,199.9067922,193.0285583,196.1741486,1907428,0,0
06-06-2008,196.254639,200.0442604,193.1791745,196.2930756,1907544,0,0
09-06-2008,196.4712266,200.5942206,193.2272045,196.6486816,1908002,0,0
10-06-2008,196.4808891,200.867899,193.2464717,196.6629944,1908976,0,0
11-06-2008,196.4903857,200.8679245,193.407708,196.7780304,1909289,0,0
12-06-2008,196.4904336,200.8870391,193.6916064,196.9273834,1910062,0,0
13-06-2008,196.4904822,200.8994551,193.7557857,197.1147308,1910904,0,0
16-06-2008,197.4489478,201.0264913,193.8066505,197.2092896,1911942,0,0
17-06-2008,197.638485,201.0528983,193.8343365,197.6022491,1912008,0,0
18-06-2008,197.8322878,201.2828635,194.2171838,197.7025146,1912540,1.25,0
19-06-2008,197.8884534,201.6367008,194.2859307,197.755661,1912768,0,0
20-06-2008,197.9846277,201.8288994,194.3368373,197.9077301,1913080,0,0
23-06-2008,198.0038699,202.1557095,194.9952399,197.9268646,1915598,0,0
24-06-2008,198.1481257,202.3954626,195.158963,198.0153809,1915807,0,0
25-06-2008,198.157541,202.5002484,195.1676937,198.1007233,1916926,0,0
26-06-2008,198.5273175,202.5881747,195.2709434,198.3777924,1917060,0,0
27-06-2008,198.5990999,202.7900211,195.3038956,198.5505066,1917772,0,0
30-06-2008,199.0961833,202.7900509,195.3228511,198.5997162,1917778,0,0
01-07-2008,199.0962415,203.0081256,195.4857448,199.0514069,1918144,0,0
02-07-2008,199.5223645,203.3915564,195.5319649,199.0610352,1918246,0,0
03-07-2008,199.7492605,203.4296097,195.5415757,199.0747681,1919560,0,0
04-07-2008,199.9066724,203.5485213,195.9663099,199.5097198,1920167,0,0
07-07-2008,199.9067678,203.6198411,196.1070332,199.5223236,1920290,0,0
08-07-2008,199.9510967,203.7510251,196.1585559,199.5527649,1920840,0,0
09-07-2008,201.1061672,203.7511015,196.4700145,199.6651001,1922652,0,0
10-07-2008,201.1459974,203.9433167,196.4903954,199.6822052,1923006,0,0
11-07-2008,201.245577,204.0161612,196.4904336,199.9836426,1923753,0,0
14-07-2008,201.252286,204.1333408,196.6390363,200.1566315,1924296,0,0
15-07-2008,201.2828635,204.1548177,196.7646458,200.4949951,1924812,0,0
16-07-2008,201.282913,204.2426594,197.0330697,200.5160522,1924972,0,0
17-07-2008,201.2829501,204.3993542,197.0715229,200.7557068,1926096,0,0
18-07-2008,201.6367008,204.4623178,197.162934,200.9351044,1926972,0,0
21-07-2008,201.666277,204.6376282,197.234832,201.4331512,1929688,0,0
22-07-2008,201.666302,204.6709026,197.2636755,201.4445038,1929707,0,0
23-07-2008,201.7713088,204.9045061,197.3897023,201.5406494,1929868,0,0
24-07-2008,201.8096823,205.0096469,197.5064402,201.7520294,1929928,0,0
25-07-2008,201.8288889,205.0593474,197.5425111,201.8097992,1930065,0,0
28-07-2008,202.4980164,205.0693304,197.9846186,201.8289185,1930954,0,0
29-07-2008,202.7831328,205.3500062,198.2152396,202.1747894,1930992,0,0
30-07-2008,202.7900509,205.7327829,198.2728851,202.2317657,1931296,0,0
31-07-2008,203.1998654,206.0672672,198.3976715,202.3467865,1933634,0.75,0
01-08-2008,203.2585206,206.0753154,198.9552984,202.4617615,1934032,0,0
04-08-2008,203.3915564,206.0753306,199.2124677,202.4823914,1934995,0,0
05-08-2008,203.4486364,206.1248382,199.5511425,202.5265198,1937290,0,0
06-08-2008,203.5588835,206.1346781,199.8645961,202.6794891,1938822,0,0
07-08-2008,203.6007376,206.2817643,199.9644706,202.7035828,1938992,0,0
08-08-2008,203.7510986,206.3149481,200.1326884,202.7790375,1939289,0,0
11-08-2008,204.1583323,206.3629017,200.2828417,202.8388367,1939690,0,0
12-08-2008,204.1583538,206.442214,200.3295792,202.8686523,1940277,0,0
13-08-2008,204.2092449,206.6344283,200.5410884,203.1972656,1942397,0,0
14-08-2008,204.2528501,206.8710847,200.707812,203.2014465,1942766,0,0
18-08-2008,204.5416967,206.8711314,200.707819,203.2286224,1943248,0,0
19-08-2008,204.5894645,206.8997239,200.7866744,203.4394684,1944389,0,0
20-08-2008,205.1168256,207.0188692,201.1669188,203.6791382,1945002,0,0
21-08-2008,205.1168632,207.0338227,201.2455546,203.8708038,1945284,0,0
22-08-2008,205.1887928,207.2254998,201.2637849,204.0337677,1945666,0,0
25-08-2008,205.2888181,207.2514158,201.4937166,204.2507935,1946529,0,0
26-08-2008,205.350076,207.251422,201.5841109,204.3327942,1947288,0,0
27-08-2008,205.5074562,207.5992694,201.5852605,204.3692169,1947908,0,0
28-08-2008,205.5401936,207.6127671,201.585318,204.4430542,1948824,0,0
29-08-2008,205.5402475,207.896465,201.8134305,204.5419159,1949700,0,0
01-09-2008,205.5686972,207.8973086,201.8289008,204.8100739,1950732,0,0
02-09-2008,205.6925588,207.9922201,201.934644,205.2075043,1950998,0,0
04-09-2008,205.7663417,208.1450583,202.0035924,205.2264252,1951826,0,0
05-09-2008,205.8460172,208.1830835,202.0495852,205.2682343,1951984,0,0
08-09-2008,206.0577741,208.3643006,202.1616828,205.2888031,1952890,0,0
09-09-2008,206.1346781,208.5098887,202.2133904,205.3595428,1953177,0,0
10-09-2008,206.3006681,208.6775196,202.2134173,205.3690186,1953300,0,0
11-09-2008,206.3102409,208.9246977,202.5169511,205.5002899,1953408,0,0
12-09-2008,206.3149481,208.9562166,202.602532,205.567276,1956482,0,0
15-09-2008,206.3240281,209.2671296,202.6823666,205.6536865,1956648,0,0
16-09-2008,206.3629017,209.4506993,202.7070709,205.9124146,1956948,0,0
17-09-2008,206.4587302,209.5175987,203.1519586,205.9231415,1957214,0,0
18-09-2008,206.5670678,209.5258251,203.1999135,205.9584961,1957722,0,0
19-09-2008,206.8997239,209.803872,203.3915045,206.048111,1958904,0,0
22-09-2008,207.0188692,209.9093622,203.3915405,206.0850067,1961138,0,0
23-09-2008,207.0337983,210.2746641,203.3915619,206.3149567,1961740,0,0
24-09-2008,207.2351279,210.2936232,203.5358199,206.6049805,1962408,0,0
25-09-2008,207.2514158,210.6377674,203.5588561,206.6504059,1962442,0,0
26-09-2008,207.3197469,210.680605,203.621602,206.700058,1962927,0,0
29-09-2008,207.5188775,210.7527372,203.7511541,206.7175293,1963516,0,0
30-09-2008,207.5954408,210.994564,203.8289153,206.7475281,1963682,0,0
01-10-2008,207.704735,211.0542228,204.0201691,206.8805237,1963776,0,0
03-10-2008,207.9922201,211.1037041,204.177466,206.8995514,1963908,0,0
06-10-2008,208.0120332,211.4397939,204.3994136,206.9812012,1964024,0,0
07-10-2008,208.17215,211.4398418,204.4183905,207.0957336,1964126,0,0
08-10-2008,208.1830835,211.4398769,204.5515053,207.1358948,1965812,0,0
10-10-2008,208.5673355,211.5020442,204.730728,207.7180786,1969372,0,0
13-10-2008,208.5769857,211.7879171,204.7314221,207.7379761,1970036,0,0
14-10-2008,208.5824228,211.8004048,204.7706135,208.0087891,1970951,0,0
15-10-2008,208.9508229,212.3692957,204.8104135,208.2306976,1972858,0,0
16-10-2008,209.1527898,212.6172807,205.1168443,208.5444031,1972940,0,0
17-10-2008,209.3253807,212.8562571,205.1828658,208.5674591,1974330,0,0
20-10-2008,209.7146599,212.8562613,205.2871444,209.2595978,1974562,0,0
21-10-2008,209.7892691,213.0354943,205.4071117,209.4905243,1975294,0,0
22-10-2008,209.803872,213.1457257,205.4165912,209.7620392,1975720,0,0
23-10-2008,210.1130636,213.3358952,205.5401936,209.8091888,1976516,0,0
24-10-2008,210.4920539,213.4935411,205.5782451,209.8517761,1978192,0,0
27-10-2008,210.7053796,213.55156,205.8836548,209.8689575,1978558,0,0
29-10-2008,210.8677238,213.632957,205.9413264,209.8996735,1979964,0.75,0
31-10-2008,210.8678355,213.7431927,206.015498,209.9286957,1982346,0,0
03-11-2008,210.9045683,213.7432546,206.1328272,209.9380646,1983768,0,0
04-11-2008,211.1037041,213.8719745,206.3239975,210.2735291,1984132,0,0
05-11-2008,211.1037059,214.2799758,206.5162319,210.3412018,1985014,0,0
06-11-2008,211.4398418,214.3183669,206.7621288,210.4266052,1985028,0,0
07-11-2008,211.4398769,214.6251122,206.9612708,210.7054138,1985058,0,0
10-11-2008,211.5020207,214.7075427,207.1104521,210.7623596,1985168,0,0
11-11-2008,211.7688056,215.0867582,207.3197469,211.1634369,1986040,0,0
12-11-2008,212.0049226,215.2265705,207.3560347,211.4975586,1986041,0,0
14-11-2008,212.2330956,215.2841608,207.4939281,211.7609253,1987230,0,0
17-11-2008,212.4201281,215.2841812,207.5188775,211.7814331,1987350,0,0
18-11-2008,212.5575468,215.5643961,207.5587472,211.8605194,1987983,0,0
19-11-2008,212.8562613,215.5647446,207.6384196,212.3384705,1988980,0,0
20-11-2008,213.050674,215.7279987,207.6782241,212.5467834,1989768,0,0
21-11-2008,213.0952322,216.2418497,207.7047713,212.5575256,1990150,0,0
24-11-2008,213.0952497,216.6666997,207.992365,212.5634155,1990562,0,0
25-11-2008,213.2039517,216.6800475,208.7665583,212.5643311,1990777,0,0
26-11-2008,213.3174194,216.8393457,208.7776681,212.6505432,1990912,0,0
27-11-2008,213.3789814,216.9485222,208.8544979,212.9358673,1991188,0,0
28-11-2008,213.4139727,217.0783562,208.9508152,213.0506744,1991994,0,0
01-12-2008,213.55156,217.6018702,209.729513,213.117218,1993184,0,0
02-12-2008,213.7431959,217.6539498,209.7367204,213.304306,1993360,0,0
03-12-2008,214.0909378,217.7357556,209.9884627,213.5061646,1993878,0,0
04-12-2008,214.3231549,217.9843755,210.103521,213.7107391,1994151,0,0
05-12-2008,214.6884494,217.9844137,210.1130636,213.7720184,1994158,0,0
08-12-2008,214.7017551,218.0578065,210.3357422,214.2086029,1996400,0,0
10-12-2008,214.7075427,218.5356658,210.3548538,214.494751,1996828,0,0
11-12-2008,215.0469559,218.6597585,210.4730823,214.6193085,1997806,0,0
12-12-2008,215.0868119,218.7396669,210.4887447,214.7083588,1998032,0,0
15-12-2008,215.6898031,219.0400796,210.5611221,215.2594452,1998500,0,0
16-12-2008,215.7279987,219.0699034,211.2443406,215.4054565,1999610,0,0
17-12-2008,215.8077489,219.4941988,211.2728442,215.4397583,1999760,0,0
18-12-2008,216.0530834,219.7668855,211.2829325,215.6133118,2000020,0,0
19-12-2008,216.1879525,219.8005692,211.4212646,215.7471008,2001594,0,0
22-12-2008,216.2634842,219.8963908,211.5418552,215.756134,2002008,0,0
23-12-2008,216.5407748,219.8965182,211.8147992,215.8435059,2003125,0,0
24-12-2008,217.0282273,219.9717995,212.0144145,216.1784363,2003660,0,0
26-12-2008,217.3770905,220.0494432,212.537688,216.6666107,2003738,0,0
29-12-2008,217.577176,220.4334998,212.5575468,216.67453,2003869,0,0
30-12-2008,217.5771953,220.4526724,212.7366784,216.9230957,2007135,0,0
31-12-2008,217.5772659,220.4527087,212.9764671,217.1100922,2008940,0,0
02-01-2009,217.9746782,220.470131,213.012727,217.2194977,2010154,0,0
05-01-2009,218.175627,220.483958,213.3952308,217.3820496,2010356,0,0
06-01-2009,218.6597358,220.56119,213.7161692,217.4813538,2010492,0,0
07-01-2009,218.6597606,220.5612236,213.7490102,217.5474396,2010786,0,0
09-01-2009,218.6597624,220.8525315,213.9062564,217.8551483,2012126,0,0
12-01-2009,218.6598358,221.043843,213.9209454,217.9747467,2013336,0,0
13-01-2009,218.7396669,221.0614043,214.3183795,218.1735992,2013869,0,0
14-01-2009,218.9403883,221.1235663,214.4957853,218.2985382,2014488,0,0
15-01-2009,218.9403908,221.3217074,214.7017067,218.3841095,2016678,0,0
16-01-2009,219.0697939,221.8026018,214.9249142,218.4723969,2017284,0,0
19-01-2009,219.2301999,222.0537357,214.9249447,218.5837402,2017784,0,0
20-01-2009,219.4203627,222.1584275,215.116164,218.6312103,2019620,0,0
21-01-2009,219.4941988,222.2344977,215.4850154,218.6598358,2019662,0,0
22-01-2009,219.6104763,222.2562665,215.6175731,219.0551147,2019884,0,0
23-01-2009,219.800581,222.3484471,215.6889824,219.3228455,2020544,0,0
27-01-2009,219.8266326,222.6527251,215.851851,219.3982849,2020844,0,0
28-01-2009,219.8965182,222.7455502,215.8742664,219.4108734,2021556,0.75,0
29-01-2009,220.0405534,222.7530849,216.0264155,219.4483643,2023316,0,0
30-01-2009,220.4526652,222.8602111,216.0721761,219.5522919,2023864,0,0
02-02-2009,220.4526724,223.5294652,216.1200152,219.6284027,2024290,0,0
03-02-2009,220.4527159,223.7207788,216.2634156,219.6861267,2024454,0,0
04-02-2009,220.470131,223.9119881,216.3413514,219.7722626,2025292,0,0
05-02-2009,220.561265,224.0949782,216.6187487,220.2239838,2026996,0,0
06-02-2009,220.6444068,224.2866246,216.6666303,220.5992737,2028960,0,0
09-02-2009,220.8524656,224.2944182,216.7583585,220.7132721,2030112,0,0
10-02-2009,220.852581,224.363941,216.8369662,220.9219818,2030332,0,0
11-02-2009,221.0613981,224.6063906,216.932638,220.9511261,2031071,0,0
12-02-2009,221.2349924,224.8297198,217.6155736,220.9958649,2032088,0,0
13-02-2009,221.4596078,224.9647191,217.9939827,221.0276947,2033114,0,0
16-02-2009,221.9998462,225.0864327,218.1755594,221.4264069,2033328,0,0
17-02-2009,222.1584275,225.2450488,218.279587,221.5504608,2033977,0,0
18-02-2009,222.3695801,225.4427333,218.615264,221.6604156,2034538,0,0
19-02-2009,222.3696936,225.9611216,218.6597624,221.6787872,2034902,0,0
20-02-2009,222.4625516,226.0752155,218.6598748,221.8085327,2036182,0,0
24-02-2009,222.7837207,226.0918403,218.9304378,222.2961426,2036796,0,0
25-02-2009,222.8808404,226.5889587,218.9404153,222.3057709,2037246,0,0
26-02-2009,222.9949557,226.5889984,218.9595542,222.6944885,2037322,0,0
27-02-2009,223.1471402,226.6377373,219.166259,223.0802155,2038423,0,0
02-03-2009,223.3383451,226.63778,219.2301999,223.1185455,2038792,0,0
03-03-2009,223.4132702,227.1019567,219.3897693,223.1923981,2039633,0,0
04-03-2009,223.4148395,227.2351665,219.8863974,223.2320862,2040777,0,0
05-03-2009,223.4513086,227.5354854,219.896383,223.7499847,2043224,0,0
06-03-2009,223.6825204,227.9001766,220.5765277,223.7744598,2043528,0,0
09-03-2009,224.5540345,227.9274793,221.0613981,224.0840759,2043935,0,0
12-03-2009,224.6461669,227.9765246,221.2606095,224.6016235,2044279,0,0
13-03-2009,224.646193,228.1667694,221.2817087,224.848938,2044614,0,0
16-03-2009,224.8297198,228.5011119,221.7020017,225.0114746,2045076,0,0
17-03-2009,225.4427962,228.5011197,221.7186194,226.0535889,2046284,0,0
18-03-2009,225.8411071,228.5046475,221.8086183,226.1417847,2046795,0,0
19-03-2009,226.0153157,229.1174202,222.0821465,226.23526,2047412,0,0
20-03-2009,226.4082882,229.3063848,222.2101561,226.4742737,2048052,0,0
23-03-2009,226.5890019,229.3075016,222.7647061,226.5315399,2050600,0,0
24-03-2009,226.5893399,229.4572171,222.8603186,226.6266174,2050922,0,0
25-03-2009,226.7894333,229.4976843,222.8808404,226.6369476,2051096,0,0
26-03-2009,226.7894904,229.8387664,223.0994575,226.7216949,2051576,0,0
27-03-2009,227.2159738,230.0110768,223.1471211,226.8942566,2052120,0,0
30-03-2009,227.3538411,230.2582749,223.2236162,227.0830078,2052574,0,0
31-03-2009,227.5259338,230.4104549,223.338358,227.1324615,2053606,0,0
01-04-2009,227.7423045,230.4961877,223.3589906,227.2352142,2054724,0,0
02-04-2009,227.9575882,230.999238,223.3590184,227.3729858,2055943,0,0
06-04-2009,227.9765246,231.3693705,223.8495493,227.4061127,2055990,0,0
08-04-2009,228.1186911,231.4174194,224.4669368,227.4373932,2056102,0,0
09-04-2009,228.1667464,231.4395888,224.5405349,227.58992,2056758,0,0
13-04-2009,228.1667694,231.8969433,224.5635455,227.5936737,2057261,0,0
15-04-2009,228.5904619,231.9350215,224.6016636,227.7266846,2058244,0,0
16-04-2009,228.6952015,231.9695952,225.124182,227.7928162,2058566,0,0
17-04-2009,228.6952413,232.087534,225.314654,227.9005127,2060218,0,0
20-04-2009,228.7905995,232.5067325,225.4427962,227.9385681,2060297,0,0
21-04-2009,229.0276076,232.5068008,225.6329259,228.1711578,2060570,0,0
22-04-2009,229.0474873,232.5068352,225.7139931,228.1901398,2061136,0,0
23-04-2009,229.0763615,232.7119344,225.8365237,228.3903198,2061198,0,0
24-04-2009,229.1174857,233.2814997,225.8851468,228.7618713,2062078,0,0
27-04-2009,229.1935703,233.4025031,226.0462315,228.8762817,2063398,0,0
28-04-2009,229.7243553,233.4025433,226.2176906,228.8858185,2064271,0,0
29-04-2009,229.9340344,233.4596625,226.2653568,229.2002411,2065530,0,0
30-04-2009,230.0110768,233.7569021,226.4082492,229.3145294,2065706,0,0
